# x_original y_original y_fitted
2750.479200 3.763591e-22 -1.675339e-20
2750.575500 3.764559e-22 -1.673959e-20
2750.671700 3.765528e-22 -1.672557e-20
2750.768000 3.766499e-22 -1.671130e-20
2750.864200 3.767471e-22 -1.669681e-20
2750.960500 3.768445e-22 -1.668207e-20
2751.056700 3.769421e-22 -1.666710e-20
2751.153000 3.770397e-22 -1.665189e-20
2751.249200 3.771376e-22 -1.663646e-20
2751.345400 3.772356e-22 -1.662079e-20
2751.441700 3.773337e-22 -1.660487e-20
2751.537900 3.774320e-22 -1.658873e-20
2751.634200 3.775305e-22 -1.657234e-20
2751.730400 3.776291e-22 -1.655573e-20
2751.826700 3.777279e-22 -1.653887e-20
2751.922900 3.778268e-22 -1.652180e-20
2752.019100 3.779259e-22 -1.650449e-20
2752.115400 3.780251e-22 -1.648692e-20
2752.211600 3.781245e-22 -1.646914e-20
2752.307900 3.782240e-22 -1.645111e-20
2752.404100 3.783237e-22 -1.643287e-20
2752.500400 3.784236e-22 -1.641437e-20
2752.596600 3.785236e-22 -1.639566e-20
2752.692800 3.786238e-22 -1.637671e-20
2752.789100 3.787241e-22 -1.635751e-20
2752.885300 3.788246e-22 -1.633810e-20
2752.981600 3.789252e-22 -1.631844e-20
2753.077800 3.790260e-22 -1.629856e-20
2753.174100 3.791270e-22 -1.627844e-20
2753.270300 3.792281e-22 -1.625810e-20
2753.366500 3.793294e-22 -1.623753e-20
2753.462800 3.794308e-22 -1.621670e-20
2753.559000 3.795324e-22 -1.619567e-20
2753.655300 3.796341e-22 -1.617438e-20
2753.751500 3.797360e-22 -1.615288e-20
2753.847800 3.798381e-22 -1.613114e-20
2753.944000 3.799403e-22 -1.610918e-20
2754.040200 3.800427e-22 -1.608699e-20
2754.136500 3.801453e-22 -1.606455e-20
2754.232700 3.802480e-22 -1.604190e-20
2754.329000 3.803509e-22 -1.601900e-20
2754.425200 3.804539e-22 -1.599590e-20
2754.521500 3.805571e-22 -1.597254e-20
2754.617700 3.806605e-22 -1.594897e-20
2754.714000 3.807640e-22 -1.592516e-20
2754.810200 3.808677e-22 -1.590114e-20
2754.906400 3.809715e-22 -1.587689e-20
2755.002700 3.810755e-22 -1.585239e-20
2755.098900 3.811797e-22 -1.582768e-20
2755.195200 3.812840e-22 -1.580272e-20
2755.291400 3.813885e-22 -1.577757e-20
2755.387700 3.814932e-22 -1.575215e-20
2755.483900 3.815980e-22 -1.572654e-20
2755.580100 3.817030e-22 -1.570070e-20
2755.676400 3.818082e-22 -1.567461e-20
2755.772600 3.819135e-22 -1.564832e-20
2755.868900 3.820190e-22 -1.562178e-20
2755.965100 3.821246e-22 -1.559504e-20
2756.061400 3.822304e-22 -1.556804e-20
2756.157600 3.823364e-22 -1.554085e-20
2756.253800 3.824426e-22 -1.551344e-20
2756.350100 3.825489e-22 -1.548577e-20
2756.446300 3.826554e-22 -1.545791e-20
2756.542600 3.827620e-22 -1.542980e-20
2756.638800 3.828688e-22 -1.540149e-20
2756.735100 3.829758e-22 -1.537293e-20
2756.831300 3.830830e-22 -1.534417e-20
2756.927500 3.831903e-22 -1.531520e-20
2757.023800 3.832978e-22 -1.528597e-20
2757.120000 3.834054e-22 -1.525655e-20
2757.216300 3.835133e-22 -1.522688e-20
2757.312500 3.836212e-22 -1.519702e-20
2757.408800 3.837294e-22 -1.516690e-20
2757.505000 3.838377e-22 -1.513660e-20
2757.601200 3.839462e-22 -1.510608e-20
2757.697500 3.840549e-22 -1.507530e-20
2757.793700 3.841638e-22 -1.504434e-20
2757.890000 3.842728e-22 -1.501313e-20
2757.986200 3.843820e-22 -1.498173e-20
2758.082500 3.844913e-22 -1.495008e-20
2758.178700 3.846008e-22 -1.491825e-20
2758.275000 3.847105e-22 -1.488617e-20
2758.371200 3.848204e-22 -1.485390e-20
2758.467400 3.849305e-22 -1.482141e-20
2758.563700 3.850407e-22 -1.478868e-20
2758.659900 3.851511e-22 -1.475576e-20
2758.756200 3.852616e-22 -1.472259e-20
2758.852400 3.853724e-22 -1.468924e-20
2758.948700 3.854833e-22 -1.465564e-20
2759.044900 3.855943e-22 -1.462186e-20
2759.141100 3.857056e-22 -1.458787e-20
2759.237400 3.858170e-22 -1.455363e-20
2759.333600 3.859286e-22 -1.451921e-20
2759.429900 3.860404e-22 -1.448454e-20
2759.526100 3.861524e-22 -1.444970e-20
2759.622400 3.862645e-22 -1.441461e-20
2759.718600 3.863768e-22 -1.437934e-20
2759.814800 3.864893e-22 -1.434386e-20
2759.911100 3.866020e-22 -1.430813e-20
2760.007300 3.867148e-22 -1.427223e-20
2760.103600 3.868278e-22 -1.423608e-20
2760.199800 3.869410e-22 -1.419976e-20
2760.296100 3.870544e-22 -1.416319e-20
2760.392300 3.871679e-22 -1.412646e-20
2760.488500 3.872816e-22 -1.408951e-20
2760.584800 3.873955e-22 -1.405231e-20
2760.681000 3.875096e-22 -1.401495e-20
2760.777300 3.876239e-22 -1.397734e-20
2760.873500 3.877383e-22 -1.393957e-20
2760.969800 3.878529e-22 -1.390155e-20
2761.066000 3.879677e-22 -1.386336e-20
2761.162300 3.880827e-22 -1.382492e-20
2761.258500 3.881979e-22 -1.378633e-20
2761.354700 3.883132e-22 -1.374752e-20
2761.451000 3.884287e-22 -1.370848e-20
2761.547200 3.885444e-22 -1.366927e-20
2761.643500 3.886603e-22 -1.362981e-20
2761.739700 3.887764e-22 -1.359020e-20
2761.836000 3.888926e-22 -1.355034e-20
2761.932200 3.890091e-22 -1.351032e-20
2762.028400 3.891257e-22 -1.347010e-20
2762.124700 3.892425e-22 -1.342964e-20
2762.220900 3.893595e-22 -1.338902e-20
2762.317200 3.894766e-22 -1.334815e-20
2762.413400 3.895940e-22 -1.330713e-20
2762.509700 3.897115e-22 -1.326587e-20
2762.605900 3.898292e-22 -1.322445e-20
2762.702100 3.899471e-22 -1.318284e-20
2762.798400 3.900652e-22 -1.314098e-20
2762.894600 3.901835e-22 -1.309898e-20
2762.990900 3.903019e-22 -1.305673e-20
2763.087100 3.904206e-22 -1.301433e-20
2763.183400 3.905394e-22 -1.297169e-20
2763.279600 3.906584e-22 -1.292890e-20
2763.375800 3.907776e-22 -1.288591e-20
2763.472100 3.908970e-22 -1.284269e-20
2763.568300 3.910166e-22 -1.279932e-20
2763.664600 3.911364e-22 -1.275571e-20
2763.760800 3.912563e-22 -1.271195e-20
2763.857100 3.913765e-22 -1.266796e-20
2763.953300 3.914968e-22 -1.262382e-20
2764.049500 3.916173e-22 -1.257950e-20
2764.145800 3.917380e-22 -1.253493e-20
2764.242000 3.918589e-22 -1.249022e-20
2764.338300 3.919800e-22 -1.244528e-20
2764.434500 3.921013e-22 -1.240019e-20
2764.530800 3.922227e-22 -1.235487e-20
2764.627000 3.923444e-22 -1.230941e-20
2764.723300 3.924663e-22 -1.226372e-20
2764.819500 3.925883e-22 -1.221789e-20
2764.915700 3.927105e-22 -1.217187e-20
2765.012000 3.928330e-22 -1.212562e-20
2765.108200 3.929556e-22 -1.207923e-20
2765.204500 3.930784e-22 -1.203261e-20
2765.300700 3.932014e-22 -1.198586e-20
2765.397000 3.933246e-22 -1.193887e-20
2765.493200 3.934480e-22 -1.189175e-20
2765.589400 3.935716e-22 -1.184445e-20
2765.685700 3.936954e-22 -1.179692e-20
2765.781900 3.938193e-22 -1.174926e-20
2765.878200 3.939435e-22 -1.170137e-20
2765.974400 3.940679e-22 -1.165335e-20
2766.070700 3.941924e-22 -1.160510e-20
2766.166900 3.943172e-22 -1.155672e-20
2766.263100 3.944421e-22 -1.150816e-20
2766.359400 3.945673e-22 -1.145938e-20
2766.455600 3.946926e-22 -1.141047e-20
2766.551900 3.948182e-22 -1.136134e-20
2766.648100 3.949439e-22 -1.131208e-20
2766.744400 3.950699e-22 -1.126260e-20
2766.840600 3.951960e-22 -1.121299e-20
2766.936800 3.953223e-22 -1.116321e-20
2767.033100 3.954489e-22 -1.111321e-20
2767.129300 3.955756e-22 -1.106309e-20
2767.225600 3.957025e-22 -1.101274e-20
2767.321800 3.958297e-22 -1.096227e-20
2767.418100 3.959570e-22 -1.091159e-20
2767.514300 3.960845e-22 -1.086078e-20
2767.610600 3.962123e-22 -1.080976e-20
2767.706800 3.963402e-22 -1.075862e-20
2767.803000 3.964683e-22 -1.070731e-20
2767.899300 3.965967e-22 -1.065578e-20
2767.995500 3.967252e-22 -1.060414e-20
2768.091800 3.968540e-22 -1.055228e-20
2768.188000 3.969829e-22 -1.050031e-20
2768.284300 3.971121e-22 -1.044812e-20
2768.380500 3.972414e-22 -1.039582e-20
2768.476700 3.973710e-22 -1.034335e-20
2768.573000 3.975007e-22 -1.029068e-20
2768.669200 3.976307e-22 -1.023789e-20
2768.765500 3.977609e-22 -1.018489e-20
2768.861700 3.978912e-22 -1.013178e-20
2768.958000 3.980218e-22 -1.007846e-20
2769.054200 3.981526e-22 -1.002504e-20
2769.150400 3.982836e-22 -9.971453e-21
2769.246700 3.984148e-22 -9.917657e-21
2769.342900 3.985462e-22 -9.863760e-21
2769.439200 3.986778e-22 -9.809651e-21
2769.535400 3.988097e-22 -9.755442e-21
2769.631700 3.989417e-22 -9.701023e-21
2769.727900 3.990739e-22 -9.646505e-21
2769.824100 3.992064e-22 -9.591835e-21
2769.920400 3.993390e-22 -9.536955e-21
2770.016600 3.994719e-22 -9.481980e-21
2770.112900 3.996050e-22 -9.426796e-21
2770.209100 3.997382e-22 -9.371520e-21
2770.305400 3.998717e-22 -9.316036e-21
2770.401600 4.000054e-22 -9.260460e-21
2770.497800 4.001394e-22 -9.204736e-21
2770.594100 4.002735e-22 -9.148807e-21
2770.690300 4.004078e-22 -9.092788e-21
2770.786600 4.005424e-22 -9.036565e-21
2770.882800 4.006772e-22 -8.980255e-21
2770.979100 4.008121e-22 -8.923742e-21
2771.075300 4.009473e-22 -8.867143e-21
2771.171600 4.010827e-22 -8.810341e-21
2771.267800 4.012184e-22 -8.753456e-21
2771.364000 4.013542e-22 -8.696430e-21
2771.460300 4.014902e-22 -8.639203e-21
2771.556500 4.016265e-22 -8.581894e-21
2771.652800 4.017630e-22 -8.524387e-21
2771.749000 4.018997e-22 -8.466800e-21
2771.845300 4.020366e-22 -8.409015e-21
2771.941500 4.021737e-22 -8.351153e-21
2772.037700 4.023111e-22 -8.293154e-21
2772.134000 4.024486e-22 -8.234959e-21
2772.230200 4.025864e-22 -8.176690e-21
2772.326500 4.027244e-22 -8.118225e-21
2772.422700 4.028626e-22 -8.059687e-21
2772.519000 4.030010e-22 -8.000955e-21
2772.615200 4.031397e-22 -7.942152e-21
2772.711400 4.032786e-22 -7.883218e-21
2772.807700 4.034177e-22 -7.824092e-21
2772.903900 4.035570e-22 -7.764898e-21
2773.000200 4.036965e-22 -7.705512e-21
2773.096400 4.038363e-22 -7.646061e-21
2773.192700 4.039762e-22 -7.586420e-21
2773.288900 4.041164e-22 -7.526714e-21
2773.385100 4.042568e-22 -7.466882e-21
2773.481400 4.043975e-22 -7.406863e-21
2773.577600 4.045384e-22 -7.346781e-21
2773.673900 4.046794e-22 -7.286514e-21
2773.770100 4.048208e-22 -7.226186e-21
2773.866400 4.049623e-22 -7.165674e-21
2773.962600 4.051040e-22 -7.105103e-21
2774.058800 4.052460e-22 -7.044412e-21
2774.155100 4.053882e-22 -6.983538e-21
2774.251300 4.055307e-22 -6.922609e-21
2774.347600 4.056733e-22 -6.861498e-21
2774.443800 4.058162e-22 -6.800333e-21
2774.540100 4.059593e-22 -6.738988e-21
2774.636300 4.061027e-22 -6.677591e-21
2774.732600 4.062463e-22 -6.616016e-21
2774.828800 4.063900e-22 -6.554391e-21
2774.925000 4.065341e-22 -6.492652e-21
2775.021300 4.066783e-22 -6.430737e-21
2775.117500 4.068228e-22 -6.368775e-21
2775.213800 4.069675e-22 -6.306637e-21
2775.310000 4.071125e-22 -6.244454e-21
2775.406300 4.072576e-22 -6.182098e-21
2775.502500 4.074030e-22 -6.119697e-21
2775.598700 4.075487e-22 -6.057190e-21
2775.695000 4.076945e-22 -5.994511e-21
2775.791200 4.078406e-22 -5.931791e-21
2775.887500 4.079870e-22 -5.868901e-21
2775.983700 4.081335e-22 -5.805972e-21
2776.080000 4.082803e-22 -5.742875e-21
2776.176200 4.084273e-22 -5.679740e-21
2776.272400 4.085746e-22 -5.616504e-21
2776.368700 4.087221e-22 -5.553102e-21
2776.464900 4.088698e-22 -5.489665e-21
2776.561200 4.090178e-22 -5.426064e-21
2776.657400 4.091660e-22 -5.362430e-21
2776.753700 4.093144e-22 -5.298633e-21
2776.849900 4.094631e-22 -5.234805e-21
2776.946100 4.096120e-22 -5.170882e-21
2777.042400 4.097612e-22 -5.106798e-21
2777.138600 4.099105e-22 -5.042686e-21
2777.234900 4.100602e-22 -4.978415e-21
2777.331100 4.102100e-22 -4.914118e-21
2777.427400 4.103601e-22 -4.849662e-21
2777.523600 4.105105e-22 -4.785184e-21
2777.619900 4.106610e-22 -4.720548e-21
2777.716100 4.108119e-22 -4.655891e-21
2777.812300 4.109629e-22 -4.591146e-21
2777.908600 4.111142e-22 -4.526247e-21
2778.004800 4.112658e-22 -4.461329e-21
2778.101100 4.114175e-22 -4.396258e-21
2778.197300 4.115696e-22 -4.331170e-21
2778.293600 4.117218e-22 -4.265931e-21
2778.389800 4.118743e-22 -4.200678e-21
2778.486000 4.120271e-22 -4.135342e-21
2778.582300 4.121801e-22 -4.069858e-21
2778.678500 4.123333e-22 -4.004362e-21
2778.774800 4.124868e-22 -3.938718e-21
2778.871000 4.126405e-22 -3.873064e-21
2778.967300 4.127945e-22 -3.807265e-21
2779.063500 4.129487e-22 -3.741458e-21
2779.159700 4.131032e-22 -3.675575e-21
2779.256000 4.132579e-22 -3.609549e-21
2779.352200 4.134129e-22 -3.543518e-21
2779.448500 4.135681e-22 -3.477345e-21
2779.544700 4.137236e-22 -3.411169e-21
2779.641000 4.138793e-22 -3.344853e-21
2779.737200 4.140352e-22 -3.278536e-21
2779.833400 4.141914e-22 -3.212150e-21
2779.929700 4.143479e-22 -3.145626e-21
2780.025900 4.145046e-22 -3.079103e-21
2780.122200 4.146615e-22 -3.012445e-21
2780.218400 4.148187e-22 -2.945791e-21
2780.314700 4.149762e-22 -2.879003e-21
2780.410900 4.151339e-22 -2.812220e-21
2780.507100 4.152919e-22 -2.745374e-21
2780.603400 4.154501e-22 -2.678396e-21
2780.699600 4.156086e-22 -2.611428e-21
2780.795900 4.157673e-22 -2.544329e-21
2780.892100 4.159263e-22 -2.477241e-21
2780.988400 4.160855e-22 -2.410024e-21
2781.084600 4.162450e-22 -2.342820e-21
2781.180900 4.164047e-22 -2.275490e-21
2781.277100 4.165647e-22 -2.208174e-21
2781.373300 4.167250e-22 -2.140803e-21
2781.469600 4.168855e-22 -2.073308e-21
2781.565800 4.170463e-22 -2.005831e-21
2781.662100 4.172073e-22 -1.938232e-21
2781.758300 4.173686e-22 -1.870652e-21
2781.854600 4.175301e-22 -1.802952e-21
2781.950800 4.176919e-22 -1.735273e-21
2782.047000 4.178540e-22 -1.667545e-21
2782.143300 4.180163e-22 -1.599701e-21
2782.239500 4.181789e-22 -1.531880e-21
2782.335800 4.183417e-22 -1.463943e-21
2782.432000 4.185048e-22 -1.396033e-21
2782.528300 4.186682e-22 -1.328008e-21
2782.624500 4.188318e-22 -1.260012e-21
2782.720700 4.189957e-22 -1.191974e-21
2782.817000 4.191599e-22 -1.123825e-21
2782.913200 4.193243e-22 -1.055706e-21
2783.009500 4.194890e-22 -9.874782e-22
2783.105700 4.196540e-22 -9.192833e-22
2783.202000 4.198192e-22 -8.509806e-22
2783.298200 4.199847e-22 -7.827128e-22
2783.394400 4.201504e-22 -7.144101e-22
2783.490700 4.203164e-22 -6.460023e-22
2783.586900 4.204827e-22 -5.776325e-22
2783.683200 4.206493e-22 -5.091595e-22
2783.779400 4.208161e-22 -4.407263e-22
2783.875700 4.209832e-22 -3.721918e-22
2783.971900 4.211505e-22 -3.036992e-22
2784.068100 4.213181e-22 -2.351782e-22
2784.164400 4.214860e-22 -1.665586e-22
2784.260600 4.216542e-22 -9.798390e-23
2784.356900 4.218227e-22 -2.931241e-23
2784.453100 4.219914e-22 3.931228e-23
2784.549400 4.221603e-22 1.080319e-22
2784.645600 4.223296e-22 1.767027e-22
2784.741900 4.224991e-22 2.454665e-22
2784.838100 4.226689e-22 3.141796e-22
2784.934300 4.228390e-22 3.829123e-22
2785.030600 4.230094e-22 4.517353e-22
2785.126800 4.231800e-22 5.205046e-22
2785.223100 4.233509e-22 5.893622e-22
2785.319300 4.235221e-22 6.581641e-22
2785.415600 4.236935e-22 7.270524e-22
2785.511800 4.238652e-22 7.958831e-22
2785.608000 4.240373e-22 8.647267e-22
2785.704300 4.242095e-22 9.336539e-22
2785.800500 4.243821e-22 1.002521e-21
2785.896800 4.245550e-22 1.071469e-21
2785.993000 4.247281e-22 1.140354e-21
2786.089300 4.249015e-22 1.209320e-21
2786.185500 4.250752e-22 1.278221e-21
2786.281700 4.252491e-22 1.347128e-21
2786.378000 4.254234e-22 1.416112e-21
2786.474200 4.255979e-22 1.485028e-21
2786.570500 4.257727e-22 1.554020e-21
2786.666700 4.259478e-22 1.622942e-21
2786.763000 4.261232e-22 1.691936e-21
2786.859200 4.262989e-22 1.760860e-21
2786.955400 4.264748e-22 1.829783e-21
2787.051700 4.266510e-22 1.898776e-21
2787.147900 4.268276e-22 1.967694e-21
2787.244200 4.270044e-22 2.036681e-21
2787.340400 4.271815e-22 2.105591e-21
2787.436700 4.273588e-22 2.174568e-21
2787.532900 4.275365e-22 2.243466e-21
2787.629200 4.277145e-22 2.312428e-21
2787.725400 4.278927e-22 2.381311e-21
2787.821600 4.280712e-22 2.450183e-21
2787.917900 4.282501e-22 2.519117e-21
2788.014100 4.284292e-22 2.587968e-21
2788.110400 4.286086e-22 2.656878e-21
2788.206600 4.287883e-22 2.725703e-21
2788.302900 4.289683e-22 2.794585e-21
2788.399100 4.291486e-22 2.863381e-21
2788.495300 4.293291e-22 2.932160e-21
2788.591600 4.295100e-22 3.000993e-21
2788.687800 4.296912e-22 3.069736e-21
2788.784100 4.298726e-22 3.138531e-21
2788.880300 4.300544e-22 3.207235e-21
2788.976600 4.302364e-22 3.275989e-21
2789.072800 4.304188e-22 3.344649e-21
2789.169000 4.306014e-22 3.413286e-21
2789.265300 4.307844e-22 3.481970e-21
2789.361500 4.309676e-22 3.550557e-21
2789.457800 4.311511e-22 3.619190e-21
2789.554000 4.313350e-22 3.687724e-21
2789.650300 4.315191e-22 3.756301e-21
2789.746500 4.317036e-22 3.824777e-21
2789.842700 4.318883e-22 3.893224e-21
2789.939000 4.320733e-22 3.961710e-21
2790.035200 4.322587e-22 4.030094e-21
2790.131500 4.324443e-22 4.098515e-21
2790.227700 4.326303e-22 4.166831e-21
2790.324000 4.328165e-22 4.235183e-21
2790.420200 4.330031e-22 4.303428e-21
2790.516400 4.331899e-22 4.371635e-21
2790.612700 4.333771e-22 4.439876e-21
2790.708900 4.335646e-22 4.508007e-21
2790.805200 4.337523e-22 4.576168e-21
2790.901400 4.339404e-22 4.644218e-21
2790.997700 4.341288e-22 4.712296e-21
2791.093900 4.343175e-22 4.780261e-21
2791.190200 4.345065e-22 4.848252e-21
2791.286400 4.346959e-22 4.916128e-21
2791.382600 4.348855e-22 4.983958e-21
2791.478900 4.350754e-22 5.051811e-21
2791.575100 4.352657e-22 5.119546e-21
2791.671400 4.354562e-22 5.187302e-21
2791.767600 4.356471e-22 5.254938e-21
2791.863900 4.358383e-22 5.322594e-21
2791.960100 4.360298e-22 5.390127e-21
2792.056300 4.362216e-22 5.457607e-21
2792.152600 4.364138e-22 5.525104e-21
2792.248800 4.366062e-22 5.592476e-21
2792.345100 4.367990e-22 5.659861e-21
2792.441300 4.369920e-22 5.727121e-21
2792.537600 4.371854e-22 5.794392e-21
2792.633800 4.373792e-22 5.861534e-21
2792.730000 4.375732e-22 5.928617e-21
2792.826300 4.377675e-22 5.995709e-21
2792.922500 4.379622e-22 6.062669e-21
2793.018800 4.381572e-22 6.129636e-21
2793.115000 4.383525e-22 6.196470e-21
2793.211300 4.385481e-22 6.263308e-21
2793.307500 4.387441e-22 6.330012e-21
2793.403700 4.389404e-22 6.396648e-21
2793.500000 4.391370e-22 6.463287e-21
2793.596200 4.393339e-22 6.529787e-21
2793.692500 4.395311e-22 6.596287e-21
2793.788700 4.397287e-22 6.662647e-21
2793.885000 4.399266e-22 6.729005e-21
2793.981200 4.401248e-22 6.795221e-21
2794.077500 4.403234e-22 6.861433e-21
2794.173700 4.405223e-22 6.927501e-21
2794.269900 4.407215e-22 6.993493e-21
2794.366200 4.409210e-22 7.059478e-21
2794.462400 4.411209e-22 7.125317e-21
2794.558700 4.413211e-22 7.191145e-21
2794.654900 4.415216e-22 7.256826e-21
2794.751200 4.417225e-22 7.322495e-21
2794.847400 4.419236e-22 7.388014e-21
2794.943600 4.421252e-22 7.453451e-21
2795.039900 4.423270e-22 7.518872e-21
2795.136100 4.425292e-22 7.584141e-21
2795.232400 4.427317e-22 7.649393e-21
2795.328600 4.429346e-22 7.714491e-21
2795.424900 4.431378e-22 7.779569e-21
2795.521100 4.433413e-22 7.844491e-21
2795.617300 4.435452e-22 7.909324e-21
2795.713600 4.437494e-22 7.974134e-21
2795.809800 4.439539e-22 8.038786e-21
2795.906100 4.441588e-22 8.103413e-21
2796.002300 4.443640e-22 8.167880e-21
2796.098600 4.445696e-22 8.232320e-21
2796.194800 4.447755e-22 8.296597e-21
2796.291000 4.449817e-22 8.360779e-21
2796.387300 4.451883e-22 8.424931e-21
2796.483500 4.453952e-22 8.488918e-21
2796.579800 4.456025e-22 8.552873e-21
2796.676000 4.458101e-22 8.616661e-21
2796.772300 4.460181e-22 8.680415e-21
2796.868500 4.462264e-22 8.744001e-21
2796.964700 4.464350e-22 8.807485e-21
2797.061000 4.466440e-22 8.870930e-21
2797.157200 4.468534e-22 8.934205e-21
2797.253500 4.470631e-22 8.997440e-21
2797.349700 4.472731e-22 9.060503e-21
2797.446000 4.474835e-22 9.123524e-21
2797.542200 4.476942e-22 9.186372e-21
2797.638500 4.479053e-22 9.249174e-21
2797.734700 4.481168e-22 9.311802e-21
2797.830900 4.483286e-22 9.374318e-21
2797.927200 4.485407e-22 9.436787e-21
2798.023400 4.487532e-22 9.499077e-21
2798.119700 4.489661e-22 9.561318e-21
2798.215900 4.491793e-22 9.623380e-21
2798.312200 4.493929e-22 9.685389e-21
2798.408400 4.496068e-22 9.747218e-21
2798.504600 4.498211e-22 9.808928e-21
2798.600900 4.500357e-22 9.870584e-21
2798.697100 4.502507e-22 9.932056e-21
2798.793400 4.504661e-22 9.993470e-21
2798.889600 4.506818e-22 1.005470e-20
2798.985900 4.508979e-22 1.011587e-20
2799.082100 4.511143e-22 1.017685e-20
2799.178300 4.513311e-22 1.023771e-20
2799.274600 4.515483e-22 1.029851e-20
2799.370800 4.517658e-22 1.035911e-20
2799.467100 4.519837e-22 1.041966e-20
2799.563300 4.522019e-22 1.048001e-20
2799.659600 4.524205e-22 1.054029e-20
2799.755800 4.526395e-22 1.060038e-20
2799.852000 4.528589e-22 1.066034e-20
2799.948300 4.530786e-22 1.072024e-20
2800.044500 4.532987e-22 1.077993e-20
2800.140800 4.535191e-22 1.083955e-20
2800.237000 4.537400e-22 1.089898e-20
2800.333300 4.539612e-22 1.095834e-20
2800.429500 4.541827e-22 1.101749e-20
2800.525700 4.544047e-22 1.107651e-20
2800.622000 4.546270e-22 1.113545e-20
2800.718200 4.548497e-22 1.119419e-20
2800.814500 4.550727e-22 1.125285e-20
2800.910700 4.552962e-22 1.131131e-20
2801.007000 4.555200e-22 1.136968e-20
2801.103200 4.557442e-22 1.142786e-20
2801.199500 4.559687e-22 1.148595e-20
2801.295700 4.561937e-22 1.154383e-20
2801.391900 4.564190e-22 1.160157e-20
2801.488200 4.566447e-22 1.165922e-20
2801.584400 4.568708e-22 1.171666e-20
2801.680700 4.570972e-22 1.177402e-20
2801.776900 4.573241e-22 1.183117e-20
2801.873200 4.575513e-22 1.188822e-20
2801.969400 4.577789e-22 1.194507e-20
2802.065600 4.580069e-22 1.200176e-20
2802.161900 4.582353e-22 1.205836e-20
2802.258100 4.584641e-22 1.211475e-20
2802.354400 4.586932e-22 1.217104e-20
2802.450600 4.589227e-22 1.222711e-20
2802.546900 4.591527e-22 1.228309e-20
2802.643100 4.593830e-22 1.233885e-20
2802.739300 4.596137e-22 1.239446e-20
2802.835600 4.598448e-22 1.244996e-20
2802.931800 4.600763e-22 1.250524e-20
2803.028100 4.603081e-22 1.256042e-20
2803.124300 4.605404e-22 1.261539e-20
2803.220600 4.607731e-22 1.267024e-20
2803.316800 4.610061e-22 1.272488e-20
2803.413000 4.612396e-22 1.277935e-20
2803.509300 4.614734e-22 1.283371e-20
2803.605500 4.617076e-22 1.288785e-20
2803.701800 4.619423e-22 1.294188e-20
2803.798000 4.621773e-22 1.299569e-20
2803.894300 4.624127e-22 1.304938e-20
2803.990500 4.626486e-22 1.310284e-20
2804.086800 4.628848e-22 1.315620e-20
2804.183000 4.631214e-22 1.320932e-20
2804.279200 4.633585e-22 1.326227e-20
2804.375500 4.635959e-22 1.331511e-20
2804.471700 4.638338e-22 1.336771e-20
2804.568000 4.640720e-22 1.342020e-20
2804.664200 4.643107e-22 1.347245e-20
2804.760500 4.645497e-22 1.352459e-20
2804.856700 4.647892e-22 1.357649e-20
2804.952900 4.650291e-22 1.362821e-20
2805.049200 4.652693e-22 1.367981e-20
2805.145400 4.655100e-22 1.373118e-20
2805.241700 4.657511e-22 1.378241e-20
2805.337900 4.659926e-22 1.383342e-20
2805.434200 4.662346e-22 1.388429e-20
2805.530400 4.664769e-22 1.393493e-20
2805.626600 4.667197e-22 1.398538e-20
2805.722900 4.669628e-22 1.403570e-20
2805.819100 4.672064e-22 1.408578e-20
2805.915400 4.674504e-22 1.413573e-20
2806.011600 4.676948e-22 1.418544e-20
2806.107900 4.679396e-22 1.423501e-20
2806.204100 4.681849e-22 1.428435e-20
2806.300300 4.684305e-22 1.433349e-20
2806.396600 4.686766e-22 1.438249e-20
2806.492800 4.689231e-22 1.443125e-20
2806.589100 4.691701e-22 1.447987e-20
2806.685300 4.694174e-22 1.452825e-20
2806.781600 4.696652e-22 1.457648e-20
2806.877800 4.699134e-22 1.462447e-20
2806.974000 4.701620e-22 1.467226e-20
2807.070300 4.704111e-22 1.471990e-20
2807.166500 4.706606e-22 1.476730e-20
2807.262800 4.709105e-22 1.481455e-20
2807.359000 4.711608e-22 1.486156e-20
2807.455300 4.714116e-22 1.490841e-20
2807.551500 4.716628e-22 1.495501e-20
2807.647800 4.719144e-22 1.500146e-20
2807.744000 4.721665e-22 1.504766e-20
2807.840200 4.724190e-22 1.509366e-20
2807.936500 4.726719e-22 1.513950e-20
2808.032700 4.729252e-22 1.518510e-20
2808.129000 4.731790e-22 1.523053e-20
2808.225200 4.734333e-22 1.527571e-20
2808.321500 4.736880e-22 1.532073e-20
2808.417700 4.739431e-22 1.536550e-20
2808.513900 4.741986e-22 1.541006e-20
2808.610200 4.744546e-22 1.545446e-20
2808.706400 4.747110e-22 1.549860e-20
2808.802700 4.749679e-22 1.554258e-20
2808.898900 4.752252e-22 1.558630e-20
2808.995200 4.754830e-22 1.562986e-20
2809.091400 4.757412e-22 1.567315e-20
2809.187600 4.759999e-22 1.571624e-20
2809.283900 4.762590e-22 1.575915e-20
2809.380100 4.765185e-22 1.580181e-20
2809.476400 4.767785e-22 1.584429e-20
2809.572600 4.770389e-22 1.588652e-20
2809.668900 4.772998e-22 1.592857e-20
2809.765100 4.775612e-22 1.597036e-20
2809.861300 4.778230e-22 1.601194e-20
2809.957600 4.780852e-22 1.605333e-20
